5,5.1,5.3,5.9,15.2,11.5,22.7,12.8,11.9,14.9
5,5.1,5.3,5.9,15.3,11.5,22.8,13.1,12,15.1
5,5.1,5.3,5.9,15.5,11.5,22.8,13.4,12,15.1
5,5.1,5.3,6,15.7,11.5,22.9,13.4,12.5,15.1
5,5.1,5.3,6,15.8,11.5,23.4,13.7,12.5,15.5
5,5.1,5.3,6.1,16,11.5,23.8,13.8,12.6,15.5
5,5.1,5.3,6.1,16,11.5,24,14.1,12.6,15.5
5,5.1,5.3,6.1,16,11.6,24.4,14.1,12.8,15.5
5,5.1,5.3,6.2,16.2,11.7,24.6,14.3,12.8,15.5
5,5.1,5.3,6.2,16.3,11.8,24.6,14.4,12.9,15.6
5,5.1,5.3,6.2,16.3,11.8,24.6,14.4,12.9,15.6
5,5.1,5.3,6.2,16.4,11.9,24.6,14.6,13,15.6
5,5.1,5.4,6.2,16.4,11.9,25.1,14.9,13.1,15.7
5,5.1,5.4,6.3,16.4,11.9,25.8,14.9,13.4,15.7
5,5.1,5.4,6.4,16.4,11.9,25.8,15.3,13.4,15.7
5,5.1,5.4,6.4,16.6,11.9,25.9,15.8,13.4,15.8
5,5.1,5.4,6.4,16.8,11.9,26.1,15.8,13.4,15.9
5,5.1,5.4,6.6,16.9,12,26.2,15.8,13.5,15.9
5,5.1,5.4,6.6,16.9,12.1,26.5,16.1,13.5,15.9
5,5.1,5.4,6.6,16.9,12.1,26.8,16.1,13.5,15.9
5,5.1,5.4,6.7,17.2,12.2,26.8,16.2,13.5,15.9
5,5.2,5.4,6.7,17.2,12.5,26.9,16.2,13.6,15.9
5,5.2,5.4,6.8,17.2,12.5,26.9,16.3,13.6,16.1
5,5.2,5.4,6.8,17.3,12.5,27.6,16.3,14.1,16.1
5,5.2,5.4,6.9,17.4,12.5,27.6,16.3,14.2,16.1
5,5.2,5.4,7,17.4,12.5,27.8,16.4,14.3,16.1
5,5.2,5.4,7.2,17.7,12.6,27.9,16.4,14.4,16.3
5,5.2,5.4,7.4,18,12.8,27.9,16.4,14.4,16.3
5,5.2,5.4,7.4,18.4,12.8,27.9,16.7,14.5,16.3
5,5.2,5.4,7.6,19.2,12.9,27.9,16.7,14.5,16.3
5,5.2,5.4,7.6,19.6,12.9,27.9,16.7,14.5,16.3
5,5.2,5.4,7.6,21.2,12.9,27.9,16.8,14.6,16.4
5,5.2,5.5,7.6,21.3,13,28,17.1,14.7,16.4
5,5.2,5.5,7.6,21.3,13,28,17.1,14.8,16.4
5,5.2,5.5,7.7,21.3,13,28.4,17.7,14.8,16.4
5,5.2,5.5,7.7,21.3,13,28.5,17.8,15.1,16.5
5,5.2,5.5,7.7,21.4,13.2,28.5,17.8,15.1,16.8
5,5.2,5.5,8,21.4,13.2,28.6,18,15.1,17
5,5.2,5.5,8.1,21.5,13.3,28.9,18.7,15.1,17
5,5.2,5.5,8.1,21.5,13.3,29.1,18.7,15.2,17.1
5,5.2,5.5,8.2,21.6,13.4,29.2,18.8,15.3,17.1
5,5.2,5.5,8.2,21.7,13.5,29.2,19.9,15.3,17.2
5.1,5.2,5.5,8.3,21.7,13.6,29.2,19.9,15.3,17.2
5.1,5.2,5.5,8.3,21.9,13.7,29.4,20.2,15.3,17.3
5.1,5.2,5.5,8.3,21.9,13.7,29.7,20.2,15.4,17.9
5.1,5.2,5.5,8.5,21.9,13.7,29.9,20.5,15.5,17.9
5.1,5.2,5.5,8.5,21.9,13.7,30.1,20.6,15.5,17.9
5.1,5.2,5.5,8.7,22,13.8,30.1,20.7,15.6,17.9
5.1,5.2,5.5,8.7,22,13.8,30.2,20.8,15.8,17.9
5.1,5.2,5.5,8.8,22,13.8,30.2,20.9,15.9,18
5.1,5.2,5.5,8.8,22,13.9,30.2,21.1,16,18.2
5.1,5.2,5.6,8.8,22.2,13.9,30.3,21.1,16,18.2
5.1,5.2,5.6,8.8,22.4,14,30.3,21.1,16,18.2
5.1,5.2,5.6,8.8,22.5,14,30.3,21.1,16.1,18.7
5.1,5.2,5.6,8.9,23.1,14,31.4,21.1,16.5,18.8
5.1,5.2,5.6,9,23.8,14.1,31.4,21.1,16.6,18.8
5.1,5.2,5.6,9,23.8,14.2,31.4,21.2,16.6,18.8
5.1,5.2,5.6,9,24.4,14.4,31.4,21.2,17,18.8
5.1,5.2,5.6,9.1,24.6,14.5,31.5,21.9,17,18.8
5.1,5.2,5.6,9.2,24.6,14.6,31.6,21.9,17.2,19.7
5.1,5.2,5.6,9.2,24.9,14.6,31.6,22,17.2,19.8
5.1,5.2,5.6,9.4,24.9,14.6,31.8,22,17.2,19.9
5.1,5.2,5.6,9.4,25,14.9,31.8,22,17.3,19.9
5.1,5.2,5.6,9.5,25,14.9,32.3,22.1,17.3,21
5.1,5.2,5.6,9.6,25,14.9,32.3,22.1,17.4,21.1
5.1,5.2,5.6,9.6,25.2,14.9,32.3,22.1,17.7,21.3
5.1,5.2,5.6,9.6,25.2,15,32.5,22.1,17.8,21.3
5.1,5.2,5.6,9.7,25.3,15,32.6,22.1,17.9,21.4
5.1,5.2,5.6,9.7,25.3,15.1,32.6,22.2,18.1,21.7
5.1,5.2,5.6,9.7,25.3,15.1,32.6,22.2,18.2,21.8
5.1,5.2,5.7,9.7,25.3,15.1,32.6,22.2,18.2,21.8
5.1,5.2,5.7,9.8,25.4,15.2,32.6,22.2,18.2,21.9
5.1,5.3,5.7,9.8,25.4,15.2,33.4,22.2,18.3,22.1
5.1,5.3,5.7,9.8,25.4,15.3,33.5,22.2,18.7,22.6
5.1,5.3,5.7,9.8,25.7,15.3,33.5,22.2,18.7,22.6
5.1,5.3,5.7,9.8,25.8,15.3,33.6,22.4,18.7,22.9
5.1,5.3,5.7,9.8,25.8,15.3,35.3,22.4,18.7,22.9
5.1,5.3,5.7,9.8,25.8,15.4,35.4,22.4,18.8,22.9
5.1,5.3,5.7,9.9,25.9,15.4,35.4,22.7,18.9,23
5.1,5.3,5.7,10,26.7,15.4,35.6,22.8,18.9,23
5.1,5.3,5.7,10,26.7,15.4,35.9,22.9,19,23
5.1,5.3,5.7,10.1,26.7,15.5,36,22.9,19,23
5.1,5.3,5.7,10.1,26.7,15.5,36,23,19,23.3
5.1,5.3,5.7,10.1,26.7,15.6,36.2,23,19,23.5
5.1,5.3,5.7,10.1,26.7,15.7,37.1,23,19.1,23.5
5.1,5.3,5.7,10.1,26.7,15.8,37.1,23,19.1,23.7
5.1,5.3,5.7,10.2,26.7,16,37.2,23.3,19.8,23.7
5.1,5.3,5.8,10.2,26.7,16,37.3,23.4,19.9,24.3
5.1,5.3,5.8,10.3,26.8,16,37.3,23.5,20,24.3
5.1,5.3,5.8,10.3,26.8,16.1,37.3,23.5,20.1,24.3
5.1,5.3,5.8,10.3,26.8,16.1,37.3,24.5,21,24.3
5.1,5.3,5.8,10.3,26.8,16.1,37.3,24.5,21,24.4
5.1,5.3,5.8,10.3,26.9,16.1,37.6,24.5,21.1,24.4
5.1,5.3,5.8,10.4,26.9,16.1,37.7,24.8,21.1,24.4
5.1,5.3,5.8,10.4,26.9,16.2,37.7,24.9,21.1,24.4
5.1,5.3,5.8,10.4,26.9,16.2,37.7,25,21.2,25
5.1,5.3,5.8,10.4,26.9,16.3,37.7,25,21.2,25
5.1,5.3,5.8,10.4,26.9,16.3,37.7,25.1,21.2,25
5.1,5.3,5.8,10.4,27.2,16.3,37.8,25.2,21.2,25.1
5.1,5.3,5.8,10.4,27.3,16.3,38.5,25.3,21.3,25.1
5.1,5.3,5.8,10.4,27.3,16.4,38.6,25.6,21.3,25.2
5.1,5.3,5.8,10.5,27.3,16.4,39,25.6,21.3,25.2
5.1,5.3,5.8,10.5,27.3,16.4,39.1,25.7,21.3,25.2
5.1,5.3,5.8,10.5,27.7,16.4,39.3,25.7,21.3,25.2
5.1,5.3,5.8,10.5,27.7,16.4,39.3,25.7,21.4,25.2
5.1,5.3,5.8,10.5,27.8,16.4,39.3,25.8,21.5,25.3
5.1,5.3,5.9,10.5,27.8,16.4,39.3,25.8,21.5,25.3
5.1,5.3,5.9,10.5,28.2,16.5,39.4,25.8,21.6,25.4
5.1,5.3,5.9,10.5,28.3,16.6,39.4,25.8,21.6,25.5
5.1,5.3,5.9,10.5,28.3,16.6,39.4,25.9,21.6,25.5
5.1,5.3,5.9,10.5,28.3,16.7,39.4,25.9,21.6,25.5
5.1,5.3,5.9,10.5,28.3,16.7,40.3,26,21.6,25.5
5.1,5.3,5.9,10.6,28.6,16.7,40.3,26,21.6,25.6
5.1,5.3,5.9,10.7,28.6,16.7,40.3,26,21.8,25.6
5.1,5.3,5.9,10.7,28.7,16.7,40.3,26,21.8,25.6
5.1,5.3,5.9,10.7,28.7,16.8,40.3,26,21.8,25.6
5.1,5.3,5.9,10.7,29.5,16.8,40.6,26,21.8,25.6
5.1,5.3,5.9,10.7,29.6,16.8,40.7,26,21.9,25.7
5.1,5.3,5.9,10.7,29.6,16.9,40.7,26,22,25.8
5.1,5.3,5.9,10.7,29.7,16.9,40.8,26,22,25.8
5.1,5.3,6,10.7,29.9,17,40.8,26,22.2,25.8
5.1,5.3,6,10.7,30.9,17,40.8,26,22.2,25.9
5.1,5.3,6,10.7,30.9,17,40.9,26.1,22.2,25.9
5.1,5.3,6,10.8,30.9,17,41.2,26.1,22.2,25.9
5.1,5.3,6,10.8,30.9,17.1,41.2,26.1,22.2,25.9
5.1,5.3,6,10.8,31,17.1,41.2,26.1,22.3,25.9
5.1,5.3,6,10.8,31.1,17.2,41.2,26.1,22.3,25.9
5.1,5.3,6,10.8,32.1,17.3,41.2,26.2,22.3,26
5.1,5.4,6,10.8,32.1,17.3,41.2,26.2,22.4,26.3
5.1,5.4,6.1,10.8,32.1,17.4,41.3,26.2,22.4,26.3
5.1,5.4,6.1,10.8,32.2,17.6,43.1,26.2,22.5,26.4
5.1,5.4,6.1,10.8,32.2,17.7,43.1,26.2,22.6,26.4
5.1,5.4,6.1,10.9,32.2,17.7,43.2,26.4,22.7,26.5
5.1,5.4,6.1,10.9,32.2,17.7,43.2,26.4,22.8,26.5
5.1,5.4,6.1,10.9,32.7,17.8,43.6,26.4,22.8,26.5
5.1,5.4,6.1,10.9,32.8,17.9,43.6,26.5,23.1,26.5
5.1,5.4,6.1,10.9,32.8,17.9,43.6,26.5,23.1,26.6
5.1,5.4,6.1,11,33,17.9,43.6,26.5,23.1,26.6
5.1,5.4,6.1,11,33,18,43.7,26.5,23.1,26.6
5.1,5.4,6.1,11,33,18,43.7,26.6,23.1,27.1
5.1,5.4,6.1,11,33,18,43.7,26.6,23.1,27.1
5.1,5.4,6.1,11,33,18.2,43.8,26.6,23.6,27.2
5.2,5.4,6.1,11.1,34.6,18.2,43.8,26.6,23.6,27.2
5.2,5.4,6.2,11.1,34.6,18.3,43.8,26.6,23.7,27.2
5.2,5.4,6.2,11.2,34.6,18.3,43.8,26.6,23.8,27.5
5.2,5.4,6.2,11.2,34.6,18.3,43.8,26.6,23.8,27.5
5.2,5.4,6.2,11.2,34.6,18.4,43.8,26.7,23.8,27.5
5.2,5.4,6.2,11.2,34.6,18.4,43.9,26.7,23.9,27.7
5.2,5.4,6.2,11.2,34.6,18.5,43.9,26.7,24,27.8
5.2,5.4,6.3,11.2,35.5,18.5,43.9,26.8,24,27.8
5.2,5.4,6.3,11.3,35.6,18.5,43.9,26.8,24,27.9
5.2,5.4,6.3,11.3,35.6,18.7,43.9,26.8,24,27.9
5.2,5.4,6.3,11.3,35.7,18.7,44,26.9,24.1,27.9
5.2,5.4,6.3,11.4,35.7,18.7,44,27.2,24.2,27.9
5.2,5.4,6.4,11.4,36.4,18.7,44,27.2,24.5,27.9
5.2,5.4,6.4,11.4,36.4,18.7,44,27.3,24.6,27.9
5.2,5.4,6.4,11.4,36.4,18.8,44,27.4,24.7,27.9
5.2,5.4,6.4,11.5,36.4,18.8,44,27.4,24.7,27.9
5.2,5.4,6.5,11.5,36.4,19.1,44,27.4,24.7,28.1
5.2,5.4,6.5,11.5,36.5,19.2,44.1,27.5,24.7,28.5
5.2,5.4,6.5,11.6,36.7,19.2,44.2,27.5,24.8,28.5
5.2,5.4,6.5,11.6,36.7,19.3,44.2,27.5,24.8,28.5
5.2,5.4,6.5,11.6,36.8,19.3,44.2,27.5,24.8,28.6
5.2,5.4,6.5,11.7,36.8,19.3,44.2,27.5,24.9,28.6
5.2,5.4,6.5,11.8,36.8,19.3,44.2,27.6,24.9,29.4
5.2,5.4,6.5,11.9,36.8,19.4,44.2,27.7,24.9,29.4
5.2,5.4,6.5,11.9,36.8,19.4,44.4,27.7,25,29.4
5.2,5.4,6.6,11.9,36.9,19.6,44.4,27.7,25.2,29.8
5.2,5.4,6.6,11.9,37,19.6,44.4,27.9,25.3,29.8
5.2,5.4,6.6,11.9,37,19.6,44.4,27.9,25.3,29.8
5.2,5.5,6.6,11.9,37,19.6,44.4,27.9,25.3,29.8
5.2,5.5,6.6,11.9,37,19.8,44.4,28,25.3,29.9
5.2,5.5,6.6,11.9,37,19.8,44.4,28,25.3,30.2
5.2,5.5,6.6,12,37,19.9,44.4,28,25.3,30.2
5.2,5.5,6.7,12,37,19.9,44.5,28.1,25.3,30.2
5.2,5.5,6.7,12,37.1,20.3,44.5,28.1,25.5,30.2
5.2,5.5,6.7,12,37.1,20.3,44.6,28.1,25.5,30.2
5.2,5.5,6.7,12.1,37.1,20.3,44.6,28.1,25.5,30.4
5.2,5.5,6.7,12.2,37.1,20.4,44.6,28.2,25.5,30.5
5.2,5.5,6.8,12.2,37.1,20.4,44.6,28.2,25.6,30.5
5.2,5.5,6.8,12.2,37.1,20.6,44.6,28.2,25.6,30.5
5.2,5.5,6.8,12.3,37.2,20.6,44.6,28.4,25.6,30.5
5.2,5.5,6.8,12.3,37.2,20.7,44.6,28.4,25.6,31
5.2,5.5,6.8,12.4,37.2,20.7,44.6,28.4,26,31
5.2,5.5,6.8,12.4,37.3,20.7,44.6,28.5,26,31
5.2,5.5,6.8,12.5,37.4,20.8,44.6,28.5,26.1,31
5.2,5.5,6.9,12.5,37.4,20.9,44.8,29,26.1,31
5.2,5.5,6.9,12.7,37.4,21,44.9,29,26.1,31.1
5.2,5.5,6.9,12.7,37.4,21.1,44.9,29.1,26.2,31.1
5.2,5.5,6.9,12.9,37.4,21.3,45.1,29.1,26.3,31.2
5.2,5.5,6.9,12.9,37.4,21.4,45.1,29.2,26.4,31.2
5.2,5.5,6.9,12.9,37.4,21.4,45.4,29.2,27,31.3
5.2,5.5,6.9,12.9,37.5,21.4,46,29.2,27.1,31.3
5.2,5.5,6.9,13,37.8,21.4,46,29.2,27.3,31.3
5.2,5.5,6.9,13,37.8,21.4,46,29.3,27.6,32.1
5.2,5.5,7,13.1,37.8,21.5,46,29.3,28.1,32.1
5.2,5.5,7,13.1,37.8,21.8,46,29.3,28.1,32.3
5.2,5.5,7,13.2,38,21.8,46,29.3,28.1,32.3
5.2,5.5,7,13.2,38.2,21.9,46,29.4,28.1,32.4
5.2,5.5,7,13.4,38.2,21.9,46.1,29.4,28.1,32.4
5.2,5.5,7.1,13.4,38.4,21.9,46.1,29.6,28.4,32.4
5.2,5.5,7.1,13.4,38.4,21.9,46.1,29.6,28.4,32.4
5.2,5.5,7.1,13.4,38.4,22.1,46.1,29.6,28.4,32.4
5.2,5.5,7.1,13.5,38.4,22.1,46.1,29.7,28.4,32.4
5.2,5.5,7.2,13.5,38.4,22.1,46.2,29.7,28.4,32.5
5.2,5.5,7.2,13.7,38.5,22.1,46.2,30.4,28.5,32.5
5.2,5.5,7.2,13.7,38.5,22.1,46.2,30.5,28.5,32.6
5.2,5.5,7.2,13.7,39.8,22.2,46.2,30.6,28.5,32.6
5.2,5.5,7.2,13.8,40.1,22.2,46.2,30.7,28.5,33.3
5.2,5.5,7.3,14.2,40.1,22.4,46.2,30.7,28.6,33.4
5.2,5.5,7.4,14.3,40.2,22.4,46.2,30.8,28.7,33.4
5.2,5.5,7.5,14.3,40.3,22.4,46.2,30.8,28.7,33.5
5.2,5.5,7.5,14.3,40.3,22.4,46.3,32.1,28.8,33.6
5.2,5.5,7.5,14.3,40.3,22.5,46.3,32.1,28.8,33.6
5.2,5.5,7.5,14.3,41,22.5,46.3,32.1,28.8,33.6
5.2,5.5,7.6,14.5,41,22.5,46.9,32.1,28.8,33.6
5.2,5.5,7.6,14.5,41.1,22.5,46.9,32.1,29,34
5.2,5.5,7.6,14.5,41.2,22.5,46.9,32.2,29,34
5.2,5.5,7.7,14.5,41.2,22.5,46.9,32.2,29,34.1
5.2,5.5,7.7,14.5,41.5,22.5,46.9,32.3,29,34.1
5.2,5.5,7.8,14.8,41.5,22.5,47,32.6,29,34.1
5.2,5.5,7.8,14.8,41.6,22.6,47,32.7,29,34.1
5.2,5.5,7.8,14.9,41.6,22.6,47,32.7,29.1,34.4
5.2,5.5,7.8,15.2,41.6,22.6,47.2,32.7,29.1,34.4
5.2,5.5,7.9,15.2,41.6,22.6,47.3,32.9,29.2,34.4
5.2,5.5,7.9,15.3,41.7,22.7,47.7,33,29.3,34.6
5.2,5.5,7.9,15.3,41.7,22.7,48.1,33,29.3,34.6
5.2,5.6,8,15.3,41.8,22.7,48.1,33.1,29.3,34.6
5.2,5.6,8,15.3,41.9,22.7,48.1,33.1,29.4,34.7
5.2,5.6,8,15.3,41.9,22.7,48.1,33.1,29.4,35
5.2,5.6,8,15.4,42.2,22.9,48.1,33.1,29.4,35
5.2,5.6,8.1,15.4,42.2,23,48.2,33.1,29.4,35
5.2,5.6,8.1,15.4,42.3,23.1,48.2,33.1,29.5,35
5.2,5.6,8.1,15.5,42.3,23.1,48.2,33.1,29.5,35
5.2,5.6,8.1,15.6,42.3,23.1,48.2,33.1,29.5,35.1
5.2,5.6,8.1,15.6,42.4,23.2,48.2,33.2,29.5,35.1
5.2,5.6,8.1,15.6,42.6,23.2,48.3,33.6,29.5,35.3
5.2,5.6,8.1,15.6,42.6,23.3,48.3,33.6,29.6,35.3
5.2,5.6,8.1,15.7,42.6,23.3,48.3,33.6,29.6,35.3
5.2,5.6,8.1,15.7,42.6,23.6,48.3,33.7,29.8,35.3
5.2,5.6,8.3,15.7,42.6,23.7,48.3,33.7,29.9,35.3
5.2,5.6,8.3,15.7,42.6,23.7,48.3,33.7,29.9,35.3
5.2,5.6,8.3,15.8,42.6,24,48.8,33.7,29.9,35.3
5.2,5.6,8.4,15.8,42.6,24,49.8,33.7,29.9,35.4
5.2,5.6,8.5,15.8,42.7,24,49.8,33.7,29.9,35.8
5.2,5.6,8.5,15.9,42.7,24,49.8,33.7,29.9,35.8
5.2,5.6,8.5,15.9,42.7,24.4,49.8,33.7,29.9,35.9
5.2,5.6,8.5,15.9,42.7,25,49.9,33.8,29.9,35.9
5.2,5.6,8.5,15.9,42.7,25.1,49.9,33.9,29.9,36
5.2,5.6,8.5,15.9,42.8,25.1,49.9,33.9,29.9,36
5.2,5.6,8.5,15.9,42.9,25.1,49.9,33.9,29.9,36
5.2,5.6,8.5,15.9,42.9,25.1,50.1,33.9,30.1,36.3
5.2,5.6,8.6,16,42.9,25.1,50.3,34,30.1,36.3
5.2,5.6,8.6,16,42.9,25.1,50.3,34,30.2,36.4
5.2,5.6,8.7,16,42.9,25.1,50.3,34,30.2,36.4
5.2,5.6,8.7,16,42.9,25.2,50.3,34.5,30.2,36.4
5.2,5.6,8.7,16,42.9,25.2,50.3,34.7,30.2,36.4
5.2,5.6,8.8,16,43,25.4,50.3,35.6,30.2,36.4
5.2,5.6,8.8,16,43,25.4,50.3,35.7,30.3,36.5
5.2,5.6,8.8,16.1,43,25.5,50.3,35.8,30.3,36.6
5.2,5.6,8.9,16.1,43.1,25.6,52.4,35.8,30.4,36.6
5.2,5.6,9,16.2,43.2,25.6,52.4,35.8,30.5,36.6
5.2,5.6,9,16.2,43.2,25.6,52.4,35.8,30.5,36.7
5.2,5.6,9,16.2,43.2,25.6,52.4,35.9,31.7,36.7
5.2,5.6,9.1,16.2,43.2,25.7,52.5,35.9,31.7,36.8
5.2,5.6,9.1,16.2,43.2,26.1,52.5,35.9,31.7,37
5.2,5.6,9.1,16.3,43.4,26.1,52.6,36.1,31.7,37
5.2,5.6,9.2,16.3,43.4,26.1,52.6,36.1,31.7,37
5.2,5.6,9.2,16.3,43.4,26.1,52.6,36.1,31.7,37.1
5.2,5.6,9.2,16.4,43.4,26.1,52.7,36.1,31.7,37.3
5.2,5.6,9.2,16.4,43.5,26.1,52.7,36.1,31.7,37.4
5.2,5.6,9.2,16.4,43.5,26.1,52.7,36.2,31.7,37.4
5.2,5.6,9.2,16.4,43.5,26.1,52.7,36.3,31.7,37.4
5.2,5.6,9.3,16.4,43.5,26.2,53.2,37.1,31.8,37.7
5.2,5.6,9.3,16.4,43.5,26.2,53.2,37.1,31.8,37.7
5.2,5.6,9.4,16.4,43.5,26.3,53.2,37.1,31.8,37.7
5.2,5.6,9.4,16.4,43.5,26.3,53.2,37.2,31.8,37.7
5.2,5.6,9.5,16.4,43.6,26.3,53.3,37.2,31.8,38.2
5.2,5.6,9.5,16.5,43.6,26.4,53.3,37.2,31.8,38.3
5.2,5.6,9.6,16.5,44.1,26.4,53.3,37.5,31.8,38.3
5.2,5.6,9.6,16.6,44.1,26.4,53.3,37.6,31.8,38.3
5.2,5.6,9.6,16.7,44.1,26.4,54.1,37.9,31.8,38.3
5.2,5.6,9.7,16.7,44.2,26.4,54.2,37.9,31.8,38.3
5.2,5.7,9.7,16.7,44.2,26.6,54.2,38.6,31.8,38.6
5.2,5.7,9.7,16.7,44.2,26.7,54.2,38.6,31.9,38.6
5.2,5.7,9.7,16.7,44.6,26.8,55.3,38.6,31.9,38.6
5.2,5.7,9.7,16.7,44.7,26.8,55.3,38.7,31.9,38.7
5.3,5.7,9.7,16.8,44.7,26.8,55.4,38.7,31.9,38.9
5.3,5.7,9.7,16.8,44.7,26.8,55.5,39.5,32,38.9
5.3,5.7,9.7,17.2,44.7,26.8,55.6,39.6,32,39.4
5.3,5.7,9.8,17.3,44.7,26.8,55.6,39.6,32,39.4
5.3,5.7,9.8,17.3,44.8,26.8,55.6,39.7,32,39.5
5.3,5.7,9.8,17.5,44.8,26.8,55.7,39.7,32,39.5
5.3,5.7,9.8,17.5,44.8,26.8,56.1,39.7,32.1,39.6
5.3,5.7,9.8,17.5,44.8,26.8,58.1,39.7,32.1,39.7
